var_name,precip_depth_sum_mm,ref_date
PRD004512H21,0,
PRD004512H20,0,
PRD004512H19,0,
PRD004512H18,0.3,
PRD004512H17,0.3,
PRD004512H16,0,
PRD004512H15,0,
PRD004512H14,0,
PRD004512H13,0,
PRD004512H12,0,
PRD004512H11,0,
PRD004512H10,0,
PRD004512H09,0,
PRD004512H08,0,
PRD004512H07,0,
PRD004512H06,0,
PRD004512H05,0,
PRD004512H04,0,
PRD004512H03,0,
PRD004512H02,0,
PRD004512H01,0,
PRD004512H00,0,
PRD004513H23,0,
PRD004513H22,0,
PRD004513H21,0,
PRD004513H20,0,
PRD004513H19,0,
PRD004513H18,0,
PRD004513H17,0,
PRD004513H16,0,
PRD004513H15,0,
PRD004513H14,0,
PRD004513H13,0,
PRD004513H12,0,
PRD004513H11,0,
PRD004513H10,0,
PRD004513H09,0,
PRD004513H08,0,
PRD004513H07,0,
PRD004513H06,0,
PRD004513H05,0,
PRD004513H04,0,
PRD004513H03,0,
PRD004513H02,0,
PRD004513H01,0,
PRD004513H00,0,
PRD004514H23,0,
PRD004514H22,0,
PRD004514H21,0,
PRD004514H20,0,
PRD004514H19,0,
PRD004514H18,0,
PRD004514H17,0,
PRD004514H16,0,
PRD004514H15,0,
PRD004514H14,0,
PRD004514H13,0,
PRD004514H12,0,
PRD004514H11,0,
PRD004514H10,0,
PRD004514H09,0,
PRD004514H08,0,
PRD004514H07,0,
PRD004514H06,0,
PRD004514H05,0,
PRD004514H04,0,
PRD004514H03,0,
PRD004514H02,0,
PRD004514H01,0,
PRD004514H00,0,
PRD004515H23,0,
PRD004515H22,0,
PRD004515H21,0,
PRD004515H20,0,
PRD004515H19,0,
PRD004515H18,0,
PRD004515H17,0,
PRD004515H16,0,
PRD004515H15,0,
PRD004515H14,0,
PRD004515H13,0,
PRD004515H12,0,
PRD004515H11,0,
PRD004515H10,0,
PRD004515H09,0,
PRD004515H08,0,
PRD004515H07,0,
PRD004515H06,0,
PRD004515H05,0,
PRD004515H04,0,
PRD004515H03,0,
PRD004515H02,0,
PRD004515H01,0,
PRD004515H00,0,
PRD004516H23,0,
PRD004516H22,0,
PRD004516H21,0,
PRD004516H20,0,
PRD004516H19,0,
PRD004516H18,0,
PRD004516H17,0,
PRD004516H16,0,
PRD004516H15,0,
PRD004516H14,0,
PRD004516H13,0,
PRD004516H12,,
PRD004516H11,0,
PRD004516H10,0,
PRD004516H09,0,
PRD004516H08,0,
PRD004516H07,0,
PRD004516H06,0,
PRD004516H05,0,
PRD004516H04,0,
PRD004516H03,0,
PRD004516H02,0,
PRD004516H01,0,
PRD004516H00,0,
PRD004517H23,0,
PRD004517H22,0,
PRD004517H21,0,
PRD004517H20,0,
PRD004517H19,0,
PRD004517H18,0,
PRD004517H17,0,
PRD004517H16,0,
PRD004517H15,0,
PRD004517H14,0,
PRD004517H13,0,
PRD004517H12,0,
PRD004517H11,0,
PRD004517H10,0,
PRD004517H09,0,
PRD004517H08,0,
PRD004517H07,0,
PRD004517H06,0,
PRD004517H05,0,
PRD004517H04,0,
PRD004517H03,0,
PRD004517H02,0,
PRD004517H01,0,
PRD004517H00,0,
PRD004518H23,0,
PRD004518H22,0,
PRD004518H21,0,
PRD004518H20,0,
PRD004518H19,0,
PRD004518H18,0,
PRD004518H17,0,
PRD004518H16,0,
PRD004518H15,0,
PRD004518H14,0,
PRD004518H13,0,
PRD004518H12,0,
PRD004518H11,0,
PRD004518H10,0,
PRD004518H09,0,
PRD004518H08,0,
PRD004518H07,0,
PRD004518H06,0,
PRD004518H05,0,
PRD004518H04,0,
PRD004518H03,0,
PRD004518H02,0,
PRD004518H01,0,
PRD004518H00,0,
PRD004519H23,0,
PRD004519H22,0,
PRD004519H21,0,
PRD004519H20,0,
PRD004519H19,0,
PRD004519H18,0,
PRD004519H17,0,
PRD004519H16,0,
PRD004519H15,0,
PRD004519H14,0,
PRD004519H13,0,
PRD004519H12,0,
PRD004519H11,0,
PRD004519H10,0,
PRD004519H09,0,
PRD004519H08,0,
PRD004519H07,0,
PRD004519H06,0,
PRD004519H05,0,
PRD004519H04,0,
PRD004519H03,0,
PRD004519H02,0,
PRD004519H01,0,
PRD004519H00,0,
PRD004520H23,0,
PRD004520H22,0,
PRD004520H21,0,
PRD004520H20,0,
PRD004520H19,0,
PRD004520H18,0,
PRD004520H17,0,
PRD004520H16,0,
PRD004520H15,0,
PRD004520H14,0,
PRD004520H13,0,
PRD004520H12,0,
PRD004520H11,0,
PRD004520H10,0,
PRD004520H09,0,
PRD004520H08,0,
PRD004520H07,0,
PRD004520H06,0,
PRD004520H05,0,
PRD004520H04,0,
PRD004520H03,0,
PRD004520H02,0,
PRD004520H01,0,
PRD004520H00,0,
PRD004521H23,0,
PRD004521H22,0,
PRD004521H21,0,
PRD004521H20,0,
PRD004521H19,0,
PRD004521H18,0,
PRD004521H17,0,
PRD004521H16,0,
PRD004521H15,0,
PRD004521H14,0,
PRD004521H13,0,
PRD004521H12,0,
PRD004521H11,0,
PRD004521H10,0,
PRD004521H09,0,
PRD004521H08,0,
PRD004521H07,0,
PRD004521H06,0,
PRD004521H05,0,
PRD004521H04,0,
PRD004521H03,0,
PRD004521H02,0,
PRD004521H01,0,
PRD004521H00,0,
PRD004522H23,0,
PRD004522H22,0,
PRD004522H21,0,
PRD004522H20,0,
PRD004522H19,0,
PRD004522H18,0,
PRD004522H17,0,
PRD004522H16,0,
PRD004522H15,0,
PRD004522H14,0,
PRD004522H13,0,
PRD004522H12,0,
PRD004522H11,0,
PRD004522H10,0,
PRD004522H09,0,
PRD004522H08,0,
PRD004522H07,0,
PRD004522H06,0,
PRD004522H05,0,
PRD004522H04,0,
PRD004522H03,0,
PRD004522H02,0,
PRD004522H01,0,
PRD004522H00,0,
PRD004523H23,0,
PRD004523H22,0,
PRD004523H21,0,
PRD004523H20,0,
PRD004523H19,0,
PRD004523H18,0,
PRD004523H17,0,
PRD004523H16,0,
PRD004523H15,0,
PRD004523H14,0,
PRD004523H13,0,
PRD004523H12,0,
PRD004523H11,0,
PRD004523H10,0,
PRD004523H09,0,
PRD004523H08,0,
PRD004523H07,0,
PRD004523H06,0,
PRD004523H05,0,
PRD004523H04,0,
PRD004523H03,0,
PRD004523H02,0,
PRD004523H01,0,
PRD004523H00,0,
PRD004524H23,0,
PRD004524H22,2,
PRD004524H21,0,
PRD004524H20,0,
PRD004524H19,0,
PRD004524H18,0,
PRD004524H17,0,
PRD004524H16,0,
PRD004524H15,0,
PRD004524H14,0,
PRD004524H13,0,
PRD004524H12,0,
PRD004524H11,0,
PRD004524H10,0,
PRD004524H09,0,
PRD004524H08,0,
PRD004524H07,0,
PRD004524H06,0,
PRD004524H05,0,
PRD004524H04,0,
PRD004524H03,0,
PRD004524H02,0,
PRD004524H01,0,
PRD004524H00,0,
PRD004525H23,0,
PRD004525H22,0,
PRD004525H21,0,
PRD004525H20,0,
PRD004525H19,0,
PRD004525H18,0,
PRD004525H17,0,
PRD004525H16,0,
PRD004525H15,0,
PRD004525H14,0,
PRD004525H13,0,
PRD004525H12,0,
PRD004525H11,0,
PRD004525H10,0,
PRD004525H09,0,
PRD004525H08,0,
PRD004525H07,0,
PRD004525H06,0,
PRD004525H05,0,
PRD004525H04,0,
PRD004525H03,0,
PRD004525H02,0,
PRD004525H01,0,
PRD004525H00,0,
PRD004526H23,0,
PRD004526H22,0,
PRD004526H21,0,
PRD004526H20,0,
PRD004526H19,0,
PRD004526H18,0,
PRD004526H17,0,
PRD004526H16,0,
PRD004526H15,0,
PRD004526H14,0,
PRD004526H13,0,
PRD004526H12,0,
PRD004526H11,0,
PRD004526H10,0,
PRD004526H09,0,
PRD004526H08,0.8,
PRD004526H07,0,
PRD004526H06,0,
PRD004526H05,0,
PRD004526H04,0,
PRD004526H03,0,
PRD004526H02,0,
PRD004526H01,0,
PRD004526H00,0,
PRD004527H23,0,
PRD004527H22,0,
PRD004527H21,0,
PRD004527H20,0,
PRD004527H19,0,
PRD004527H18,0,
PRD004527H17,0,
PRD004527H16,0,
PRD004527H15,0,
PRD004527H14,0,
PRD004527H13,0,
PRD004527H12,0,
PRD004527H11,0,
PRD004527H10,0,
PRD004527H09,0,
PRD004527H08,0,
PRD004527H07,0,
PRD004527H06,0,
PRD004527H05,0,
PRD004527H04,0,
PRD004527H03,0,
PRD004527H02,0,
PRD004527H01,0,
PRD004527H00,0,
PRD004528H23,0,
PRD004528H22,0,
PRD004528H21,0,
PRD004528H20,0,
PRD004528H19,0,
PRD004528H18,0,
PRD004528H17,0,
PRD004528H16,0,
PRD004528H15,0,
PRD004528H14,0,
PRD004528H13,0,
PRD004528H12,0,
PRD004528H11,0,
PRD004528H10,0,
PRD004528H09,0,
PRD004528H08,0,
PRD004528H07,0,
PRD004528H06,0,
PRD004528H05,0,
PRD004528H04,0,
PRD004528H03,0,
PRD004528H02,0,
PRD004528H01,0,
PRD004528H00,0,
PRD004529H23,0,
PRD004529H22,0,
PRD004529H21,0,
PRD004529H20,0,
PRD004529H19,0,
PRD004529H18,0,
PRD004529H17,0,
PRD004529H16,0,
PRD004529H15,0,
PRD004529H14,0,
PRD004529H13,0,
PRD004529H12,0,
PRD004529H11,0,
PRD004529H10,0,
PRD004529H09,0,
PRD004529H08,0,
PRD004529H07,0,
PRD004529H06,0,
PRD004529H05,0,
PRD004529H04,0,
PRD004529H03,0,
PRD004529H02,0,
PRD004529H01,0,
PRD004529H00,0,
PRD004530H23,0,
PRD004530H22,0,
PRD004530H21,0,
PRD004530H20,0,
PRD004530H19,0,
PRD004530H18,0,
PRD004530H17,0,
PRD004530H16,0,
PRD004530H15,0,
PRD004530H14,0,
PRD004530H13,0,
PRD004530H12,0,
PRD004530H11,0,
PRD004530H10,0,
PRD004530H09,0,
PRD004530H08,0,
PRD004530H07,0,
PRD004530H06,0,
PRD004530H05,0,
PRD004530H04,0,
PRD004530H03,0,
PRD004530H02,0,
PRD004530H01,0,
PRD004530H00,0,
PRD004531H23,0,
PRD004531H22,0,
PRD004531H21,0,
PRD004531H20,0,
PRD004531H19,0,
PRD004531H18,0,
PRD004531H17,0,
PRD004531H16,0,
PRD004531H15,0,
PRD004531H14,0,
PRD004531H13,0,
PRD004531H12,0,
PRD004531H11,0,
PRD004531H10,0,
PRD004531H09,0,
PRD004531H08,0,
PRD004531H07,0,
PRD004531H06,0,
PRD004531H05,0,
PRD004531H04,0,
PRD004531H03,0,
PRD004531H02,0,
PRD004531H01,0,
PRD004531H00,0,
PRD004532H23,0,
PRD004532H22,0,
PRD004532H21,0,
PRD004532H20,0,
PRD004532H19,0,
PRD004532H18,0,
PRD004532H17,0,
PRD004532H16,0,
PRD004532H15,0,
PRD004532H14,0,
PRD004532H13,0,
PRD004532H12,0,
PRD004532H11,0,
PRD004532H10,0,
PRD004532H09,0,
PRD004532H08,0,
PRD004532H07,0,
PRD004532H06,0,
PRD004532H05,0,
PRD004532H04,0,
PRD004532H03,0,
PRD004532H02,0,
PRD004532H01,0,
PRD004532H00,0,
PRD004533H23,0,
PRD004533H22,0,
PRD004533H21,0,
PRD004533H20,0,
PRD004533H19,0,
PRD004533H18,0,
PRD004533H17,0,
PRD004533H16,0,
PRD004533H15,0,
PRD004533H14,0,
PRD004533H13,0,
PRD004533H12,0,
PRD004533H11,0,
PRD004533H10,0,
PRD004533H09,0,
PRD004533H08,0,
PRD004533H07,0,
PRD004533H06,0,
PRD004533H05,0,
PRD004533H04,0,
PRD004533H03,0,
PRD004533H02,0,
PRD004533H01,0,
PRD004533H00,0,
PRD004534H23,0,
PRD004534H22,0,
PRD004534H21,0,
PRD004534H20,0,
PRD004534H19,0,
PRD004534H18,0,
PRD004534H17,0,
PRD004534H16,0,
PRD004534H15,0,
PRD004534H14,0,
PRD004534H13,0,
PRD004534H12,0,
PRD004534H11,0,
PRD004534H10,0,
PRD004534H09,0,
PRD004534H08,0,
PRD004534H07,0,
PRD004534H06,0,
PRD004534H05,0,
PRD004534H04,0,
PRD004534H03,0,
PRD004534H02,0,
PRD004534H01,0,
PRD004534H00,0,
PRD004535H23,0,
PRD004535H22,0,
PRD004535H21,0,
PRD004535H20,0,
PRD004535H19,0,
PRD004535H18,0,
PRD004535H17,0,
PRD004535H16,0,
PRD004535H15,0,
PRD004535H14,0,
PRD004535H13,0,
PRD004535H12,0,
PRD004535H11,0,
PRD004535H10,0,
PRD004535H09,0,
PRD004535H08,0,
PRD004535H07,0,
PRD004535H06,0,
PRD004535H05,0,
PRD004535H04,0,
PRD004535H03,0,
PRD004535H02,0,
PRD004535H01,0,
PRD004535H00,0,
PRD004536H23,0,
PRD004536H22,0,
PRD004536H21,0,
PRD004536H20,0,
PRD004536H19,0,
PRD004536H18,0,
PRD004536H17,0,
PRD004536H16,0,
PRD004536H15,0,
PRD004536H14,0,
PRD004536H13,0,
PRD004536H12,0,
PRD004536H11,0,
PRD004536H10,0,
PRD004536H09,0,
PRD004536H08,0,
PRD004536H07,0,
PRD004536H06,0,
PRD004536H05,0,
PRD004536H04,0,
PRD004536H03,0,
PRD004536H02,0,
PRD004536H01,0,
PRD004536H00,0,
PRD004537H23,0,
PRD004537H22,0,
PRD004537H21,0,
PRD004537H20,0,
PRD004537H19,0,
PRD004537H18,0,
PRD004537H17,0,
PRD004537H16,0,
PRD004537H15,0,
PRD004537H14,0,
PRD004537H13,0,
PRD004537H12,0,
PRD004537H11,0,
PRD004537H10,0,
PRD004537H09,0,
PRD004537H08,0,
PRD004537H07,0,
PRD004537H06,0,
PRD004537H05,0,
PRD004537H04,0,
PRD004537H03,0,
PRD004537H02,0,
PRD004537H01,0,
PRD004537H00,0,
PRD004538H23,0,
PRD004538H22,0,
PRD004538H21,0,
PRD004538H20,0,
PRD004538H19,0,
PRD004538H18,0,
PRD004538H17,0,
PRD004538H16,0,
PRD004538H15,0,
PRD004538H14,0,
PRD004538H13,0,
PRD004538H12,0,
PRD004538H11,0,
PRD004538H10,0,
PRD004538H09,0,
PRD004538H08,0,
PRD004538H07,0,
PRD004538H06,0,
PRD004538H05,0,
PRD004538H04,0,
PRD004538H03,0,
PRD004538H02,0,
PRD004538H01,0,
PRD004538H00,0,
PRD004539H23,0,
PRD004539H22,0,
PRD004539H21,0,
PRD004539H20,0,
PRD004539H19,0,
PRD004539H18,0,
PRD004539H17,0,
PRD004539H16,0,
PRD004539H15,0,
PRD004539H14,0,
PRD004539H13,0,
PRD004539H12,0,
PRD004539H11,0,
PRD004539H10,0,
PRD004539H09,0,
PRD004539H08,0,
PRD004539H07,0,
PRD004539H06,0,
PRD004539H05,0,
PRD004539H04,0,
PRD004539H03,0,
PRD004539H02,0,
PRD004539H01,0,
PRD004539H00,0,
PRD004540H23,0,
PRD004540H22,0,
PRD004540H21,0,
PRD004540H20,0,
PRD004540H19,0,
PRD004540H18,0,
PRD004540H17,0,
PRD004540H16,0,
PRD004540H15,0,
PRD004540H14,0,
PRD004540H13,0,
PRD004540H12,0,
PRD004540H11,0,
PRD004540H10,0,
PRD004540H09,0,
PRD004540H08,0,
PRD004540H07,0,
PRD004540H06,0,
PRD004540H05,0,
PRD004540H04,0,
PRD004540H03,0,
PRD004540H02,0,
PRD004540H01,0,
PRD004540H00,0,
PRD004541H23,0,
PRD004541H22,0,
PRD004541H21,0,
PRD004541H20,0,
PRD004541H19,0,
PRD004541H18,0,
PRD004541H17,0,
PRD004541H16,0,
PRD004541H15,0,
PRD004541H14,0,
PRD004541H13,0,
PRD004541H12,1.8,
PRD004541H11,4.6,
PRD004541H10,0.3,
PRD004541H09,0,
PRD004541H08,0.5,
PRD004541H07,1.8,
PRD004541H06,0.3,
PRD004541H05,0,
PRD004541H04,0.6,
PRD004541H03,0,
PRD004541H02,0,
PRD004541H01,0,
PRD004541H00,0,
PRD004542H23,0,
PRD004542H22,0,
PRD004542H21,0,
PRD004542H20,0,
PRD004542H19,0,
PRD004542H18,0,
PRD004542H17,0,
PRD004542H16,0,
PRD004542H15,0,
PRD004542H14,0,
PRD004542H13,0,
PRD004542H12,0,
PRD004542H11,0,
PRD004542H10,0,
PRD004542H09,0,
PRD004542H08,0,
PRD004542H07,0,
PRD004542H06,0,
PRD004542H05,0,
PRD004542H04,0,
PRD004542H03,0,
PRD004542H02,0,
PRD004542H01,0,
PRD004542H00,0,
PRD004543H23,0,
PRD004543H22,0,
PRD004543H21,0,
PRD004543H20,0,
PRD004543H19,0,
PRD004543H18,0,
PRD004543H17,0,
PRD004543H16,0,
PRD004543H15,0,
PRD004543H14,0,
PRD004543H13,0,
PRD004543H12,0,
PRD004543H11,0,
PRD004543H10,0,
PRD004543H09,0,
PRD004543H08,0,
PRD004543H07,0,
PRD004543H06,0,
PRD004543H05,0,
PRD004543H04,0,
PRD004543H03,0,
PRD004543H02,0,
PRD004543H01,0,
PRD004543H00,0,
PRD004544H23,0,
PRD004544H22,0,
PRD004544H21,0,
PRD004544H20,0,
PRD004544H19,0,
PRD004544H18,0,
PRD004544H17,0,
PRD004544H16,0,
PRD004544H15,0,
PRD004544H14,0,
PRD004544H13,0,
PRD004544H12,0,
PRD004544H11,0,
PRD004544H10,0,
PRD004544H09,0,
PRD004544H08,0,
PRD004544H07,0,
PRD004544H06,0,
PRD004544H05,0,
PRD004544H04,0,
PRD004544H03,0,
PRD004544H02,0,
PRD004544H01,0,
PRD004544H00,0,
PRD004545H23,0,
PRD004545H22,0,
PRD004545H21,0,
PRD004545H20,0,
PRD004545H19,0,
PRD004545H18,0,
PRD004545H17,0,
PRD004545H16,0,
PRD004545H15,0,
PRD004545H14,0,
PRD004545H13,0,
PRD004545H12,0,
PRD004545H11,0,
PRD004545H10,0,
PRD004545H09,0,
PRD004545H08,0,
PRD004545H07,0,
PRD004545H06,0,
PRD004545H05,0,
PRD004545H04,0,
PRD004545H03,0,
PRD004545H02,0,
PRD004545H01,0,
PRD004545H00,0,
PRD004546H23,0,
PRD004546H22,0,
PRD004546H21,0,
PRD004546H20,0,
PRD004546H19,0,
PRD004546H18,0,
PRD004546H17,0,
PRD004546H16,0,
PRD004546H15,0,
PRD004546H14,0,
PRD004546H13,0,
PRD004546H12,0,
PRD004546H11,0,
PRD004546H10,0,
PRD004546H09,0,
PRD004546H08,0,
PRD004546H07,0,
PRD004546H06,0,
PRD004546H05,0,
PRD004546H04,0,
PRD004546H03,0,
PRD004546H02,0,
PRD004546H01,0,
PRD004546H00,0,
PRD004547H23,0,
PRD004547H22,0,
PRD004547H21,0,
PRD004547H20,0,
PRD004547H19,0,
PRD004547H18,0,
PRD004547H17,0,
PRD004547H16,0,
PRD004547H15,0,
PRD004547H14,0,
PRD004547H13,0,
PRD004547H12,0,
PRD004547H11,0,
PRD004547H10,0,
PRD004547H09,0,
PRD004547H08,0,
PRD004547H07,0,
PRD004547H06,0,
PRD004547H05,0,
PRD004547H04,0,
PRD004547H03,0,
PRD004547H02,0,
PRD004547H01,0,
PRD004547H00,0,
PRD004548H23,0.3,
PRD004548H22,0,
PRD004548H21,0,
PRD004548H20,0,
PRD004548H19,0,
PRD004548H18,0,
PRD004548H17,0,
PRD004548H16,0,
PRD004548H15,0,
PRD004548H14,0,
PRD004548H13,0,
PRD004548H12,0,
PRD004548H11,0,
PRD004548H10,0,
PRD004548H09,0,
PRD004548H08,0,
PRD004548H07,0,
PRD004548H06,0,
PRD004548H05,0,
PRD004548H04,0,
PRD004548H03,0,
PRD004548H02,0,
PRD004548H01,0,
PRD004548H00,0,
PRD004549H23,0,
PRD004549H22,0,
PRD004549H21,0,
PRD004549H20,0,
PRD004549H19,0,
PRD004549H18,0,
PRD004549H17,0,
PRD004549H16,0,
PRD004549H15,0,
PRD004549H14,0,
PRD004549H13,0,
PRD004549H12,0,
PRD004549H11,0,
PRD004549H10,0,
PRD004549H09,0,
PRD004549H08,0,
PRD004549H07,0,
PRD004549H06,0,
PRD004549H05,0,
PRD004549H04,0,
PRD004549H03,0,
PRD004549H02,0,
PRD004549H01,0,
PRD004549H00,0,
PRD004550H23,0,
PRD004550H22,0,
PRD004550H21,0,
PRD004550H20,0,
PRD004550H19,0,
PRD004550H18,0,
PRD004550H17,0,
PRD004550H16,0,
PRD004550H15,0,
PRD004550H14,0,
PRD004550H13,0,
PRD004550H12,0,
PRD004550H11,0,
PRD004550H10,0,
PRD004550H09,0,
PRD004550H08,0,
PRD004550H07,0,
PRD004550H06,0,
PRD004550H05,0,
PRD004550H04,0,
PRD004550H03,0,
PRD004550H02,0,
PRD004550H01,0,
PRD004550H00,0,
PRD004551H23,0,
PRD004551H22,0,
PRD004551H21,0,
PRD004551H20,0,
PRD004551H19,0,
PRD004551H18,0,
PRD004551H17,0,
PRD004551H16,0,
PRD004551H15,0,
PRD004551H14,0,
PRD004551H13,0,
PRD004551H12,0,
PRD004551H11,0,
PRD004551H10,0,
PRD004551H09,0,
PRD004551H08,0,
PRD004551H07,0,
PRD004551H06,0,
PRD004551H05,0,
PRD004551H04,0,
PRD004551H03,0,
PRD004551H02,0,
PRD004551H01,0,
PRD004551H00,0,
PRD004552H23,0,
PRD004552H22,0,
PRD004552H21,0,
PRD004552H20,0,
PRD004552H19,0,
PRD004552H18,0,
PRD004552H17,0,
PRD004552H16,0,
PRD004552H15,0,
PRD004552H14,0,
PRD004552H13,0,
PRD004552H12,0,
PRD004552H11,0,
PRD004552H10,0,
PRD004552H09,0,
PRD004552H08,0,
PRD004552H07,0,
PRD004552H06,0,
PRD004552H05,0,
PRD004552H04,0,
PRD004552H03,0,
PRD004552H02,0,
PRD004552H01,0,
PRD004552H00,0,
PRD004553H23,0,
PRD004553H22,0,
PRD004553H21,0,
PRD004553H20,0,
PRD004553H19,0,
PRD004553H18,0,
PRD004553H17,0,
PRD004553H16,0,
PRD004553H15,0,
PRD004553H14,0,
PRD004553H13,0,
PRD004553H12,0,
PRD004553H11,0,
PRD004553H10,0,
PRD004553H09,0,
PRD004553H08,0,
PRD004553H07,0,
PRD004553H06,0,
PRD004553H05,0,
PRD004553H04,0,
PRD004553H03,0,
PRD004553H02,0,
PRD004553H01,0,
PRD004553H00,0,
PRD004554H23,0,
PRD004554H22,0,
PRD004554H21,0,
PRD004554H20,0,
PRD004554H19,0,
PRD004554H18,0,
PRD004554H17,0,
PRD004554H16,0,
PRD004554H15,0,
PRD004554H14,0,
PRD004554H13,0,
PRD004554H12,0,
PRD004554H11,0,
PRD004554H10,0,
PRD004554H09,0,
PRD004554H08,0,
PRD004554H07,0,
PRD004554H06,0,
PRD004554H05,0,
PRD004554H04,0,
PRD004554H03,0,
PRD004554H02,0,
PRD004554H01,0,
PRD004554H00,0,
PRD004555H23,0,
PRD004555H22,0,
PRD004555H21,0,
PRD004555H20,0,
PRD004555H19,0,
PRD004555H18,0,
PRD004555H17,0,
PRD004555H16,0,
PRD004555H15,0,
PRD004555H14,0,
PRD004555H13,0,
PRD004555H12,0,
PRD004555H11,0,
PRD004555H10,0,
PRD004555H09,0,
PRD004555H08,0,
PRD004555H07,0,
PRD004555H06,0,
PRD004555H05,0,
PRD004555H04,0,
PRD004555H03,0,
PRD004555H02,0,
PRD004555H01,0,
PRD004555H00,0,
PRD004556H23,0,
PRD004556H22,0,
PRD004556H21,0,
PRD004556H20,0,
PRD004556H19,0,
PRD004556H18,0,
PRD004556H17,0,
PRD004556H16,0,
PRD004556H15,0,
PRD004556H14,0,
PRD004556H13,0,
PRD004556H12,0,
PRD004556H11,0,
PRD004556H10,0,
PRD004556H09,0,
PRD004556H08,0,
PRD004556H07,0,
PRD004556H06,0,
PRD004556H05,0,
PRD004556H04,0,
PRD004556H03,0,
PRD004556H02,0,
PRD004556H01,0,
PRD004556H00,0,
PRD004557H23,0,
PRD004557H22,0,
PRD004557H21,0,
PRD004557H20,0,
PRD004557H19,0,
PRD004557H18,0,
PRD004557H17,0,
PRD004557H16,0,
PRD004557H15,0,
PRD004557H14,0,
PRD004557H13,0,
PRD004557H12,0,
PRD004557H11,0,
PRD004557H10,0,
PRD004557H09,0,
PRD004557H08,0,
PRD004557H07,0,
PRD004557H06,0,
PRD004557H05,0,
PRD004557H04,0,
PRD004557H03,0,
PRD004557H02,0,
PRD004557H01,0,
PRD004557H00,0,
PRD004558H23,0,
PRD004558H22,0,
PRD004558H21,0,
PRD004558H20,0,
PRD004558H19,0,
PRD004558H18,0,
PRD004558H17,0,
PRD004558H16,0,
PRD004558H15,0,
PRD004558H14,0,
PRD004558H13,0,
PRD004558H12,0,
PRD004558H11,0,
PRD004558H10,0,
PRD004558H09,0,
PRD004558H08,0,
PRD004558H07,0,
PRD004558H06,0,
PRD004558H05,0,
PRD004558H04,0,
PRD004558H03,0,
PRD004558H02,0,
PRD004558H01,0,
PRD004558H00,0,
PRD004559H23,0,
PRD004559H22,0,
PRD004559H21,0,
PRD004559H20,0,
PRD004559H19,0,
PRD004559H18,0,
PRD004559H17,0,
PRD004559H16,0,
PRD004559H15,0,
PRD004559H14,0,
PRD004559H13,0,
PRD004559H12,0,
PRD004559H11,0,
PRD004559H10,0,
PRD004559H09,0,
PRD004559H08,0,
PRD004559H07,0,
PRD004559H06,0,
PRD004559H05,0,
PRD004559H04,0,
PRD004559H03,0,
PRD004559H02,0,
PRD004559H01,0,
PRD004559H00,0,
PRD004560H23,0,
PRD004560H22,0,
PRD004560H21,0,
PRD004560H20,0,
PRD004560H19,0,
PRD004560H18,0,
PRD004560H17,0,
PRD004560H16,0,
PRD004560H15,0,
PRD004560H14,0,
PRD004560H13,0,
PRD004560H12,0,
PRD004560H11,0,
PRD004560H10,0,
PRD004560H09,0,
PRD004560H08,0,
PRD004560H07,0,
PRD004560H06,0,
PRD004560H05,0,
PRD004560H04,0,
PRD004560H03,0,
PRD004560H02,0,
PRD004560H01,0,
PRD004560H00,0,
PRD004561H23,0,
PRD004561H22,0,
PRD004561H21,0,
PRD004561H20,0,
PRD004561H19,0,
PRD004561H18,0,
PRD004561H17,0,
PRD004561H16,0,
PRD004561H15,0,
PRD004561H14,0,
PRD004561H13,0,
PRD004561H12,0,
PRD004561H11,0,
PRD004561H10,0,
PRD004561H09,0,
PRD004561H08,0,
PRD004561H07,0,
PRD004561H06,0,
PRD004561H05,0,
PRD004561H04,0,
PRD004561H03,0.8,
PRD004561H02,0,
PRD004561H01,0,
PRD004561H00,0,
PRD004562H23,0,
PRD004562H22,0,
PRD004562H21,0,
PRD004562H20,0,
PRD004562H19,0,
PRD004562H18,0,
PRD004562H17,0,
PRD004562H16,0,
PRD004562H15,0,
PRD004562H14,0,
PRD004562H13,0,
PRD004562H12,0,
PRD004562H11,0,
PRD004562H10,0,
PRD004562H09,0,
PRD004562H08,0,
PRD004562H07,0,
PRD004562H06,0,
PRD004562H05,0,
PRD004562H04,0,
PRD004562H03,0,
PRD004562H02,0,
PRD004562H01,0,
PRD004562H00,0,
PRD004563H23,0,
PRD004563H22,0,
PRD004563H21,0,
PRD004563H20,0,
PRD004563H19,0,
PRD004563H18,0,
PRD004563H17,0,
PRD004563H16,0,
PRD004563H15,0,
PRD004563H14,0,
PRD004563H13,0,
PRD004563H12,0,
PRD004563H11,0,
PRD004563H10,0,
PRD004563H09,0,
PRD004563H08,0,
PRD004563H07,0,
PRD004563H06,0,
PRD004563H05,0,
PRD004563H04,0,
PRD004563H03,0,
PRD004563H02,0,
PRD004563H01,0,
PRD004563H00,0,
PRD004564H23,0,
PRD004564H22,0,
PRD004564H21,0,
PRD004564H20,0,
PRD004564H19,0,
PRD004564H18,0,
PRD004564H17,0,
PRD004564H16,0,
PRD004564H15,0,
PRD004564H14,0,
PRD004564H13,0,
PRD004564H12,0,
PRD004564H11,0,
PRD004564H10,0,
PRD004564H09,0,
PRD004564H08,0,
PRD004564H07,0,
PRD004564H06,0,
PRD004564H05,0,
PRD004564H04,0,
PRD004564H03,0,
PRD004564H02,0,
